Network,NTPminusSYS,SNTPminusSYS,Delay,RuntimeNTPOrder,PPStoUART,Sats
WiFi,0.59,-6.784,12.734,NTPfirst,180261.0,9
WiFi,2.482,-49.748,21.396,SNTPfirst,173445.0,8
WiFi,-0.38,-7.0,16.176,NTPfirst,174970.0,9
WiFi,1.388,-11.454,41.58,SNTPfirst,182452.0,9
WiFi,-0.773,-11.522,26.643,NTPfirst,183157.0,9
WiFi,3.238,-3.429,14.999,SNTPfirst,156236.0,7
WiFi,-0.144,-8.212,15.83,NTPfirst,167596.0,7
WiFi,1.823,-8.423,20.445,SNTPfirst,165615.0,8
WiFi,0.81,-7.825,16.139,NTPfirst,143019.0,7
WiFi,0.499,-7.444,15.716,SNTPfirst,156963.0,8
WiFi,-0.912,-6.824,12.063,NTPfirst,147952.0,7
WiFi,,-28.28,,SNTPfirst,149026.0,8
WiFi,0.115,-10.362,15.394,NTPfirst,148140.0,8
WiFi,-0.052,-4.798,11.404,SNTPfirst,138946.0,7
WiFi,0.338,-5.628,11.09,NTPfirst,147356.0,8
WiFi,-51.69,-320.705,402.868,SNTPfirst,144519.0,8
WiFi,-13.692,-259.131,336.984,NTPfirst,154853.0,8
WiFi,0.33,-8.396,15.83,SNTPfirst,146073.0,8
WiFi,-2.251,-317.626,20.867,NTPfirst,144462.0,7
WiFi,-0.689,-7.811,18.627,SNTPfirst,153492.0,8
WiFi,-2.131,-10.367,19.629,NTPfirst,161765.0,9
WiFi,0.132,-10.796,15.555,NTPfirst,77165.0,4
WiFi,1.552,-7.957,16.757,SNTPfirst,160850.0,10
WiFi,-52.968,-25.29,160.263,SNTPfirst,163180.0,11
WiFi,0.494,,14.496,NTPfirst,156900.0,8
WiFi,-68.629,-219.069,193.872,SNTPfirst,146506.0,8
WiFi,-73.93,-217.169,210.544,NTPfirst,147409.0,8
WiFi,-0.424,-9.728,16.121,SNTPfirst,158886.0,8
WiFi,0.568,-6.714,17.64,NTPfirst,146645.0,8
WiFi,0.504,-7.719,15.332,SNTPfirst,166109.0,8
WiFi,2.228,-6.182,19.102,NTPfirst,160209.0,9
WiFi,,-20.597,,SNTPfirst,153388.0,9
WiFi,0.055,-6.456,16.393,NTPfirst,152595.0,9
WiFi,-107.716,-314.843,393.943,SNTPfirst,142882.0,7
WiFi,0.324,-7.758,13.022,SNTPfirst,163070.0,9
WiFi,0.581,-7.237,13.542,SNTPfirst,147705.0,7
WiFi,-3.889,-38.684,30.997,NTPfirst,145772.0,8
WiFi,0.095,-7.005,14.632,SNTPfirst,164070.0,9
WiFi,-0.188,-18.039,33.369,NTPfirst,158063.0,9
WiFi,0.745,-4.142,9.991,SNTPfirst,158816.0,9
WiFi,0.559,-9.642,16.591,NTPfirst,156933.0,8
WiFi,1.491,-4.613,12.415,SNTPfirst,154186.0,8
WiFi,0.578,-7.374,18.675,NTPfirst,162203.0,9
WiFi,-0.738,-8.019,16.162,SNTPfirst,152687.0,8
WiFi,0.064,-6.685,15.855,NTPfirst,163309.0,9
WiFi,-0.331,-5.848,11.224,NTPfirst,152401.0,9
WiFi,-52.019,-244.26,267.344,NTPfirst,137419.0,6
WiFi,-1.583,-9.068,21.381,NTPfirst,140600.0,7
WiFi,-9.415,-211.108,263.481,SNTPfirst,176773.0,9
WiFi,-19.97,-243.861,292.345,NTPfirst,167153.0,8
WiFi,-1.443,-7.655,19.889,SNTPfirst,174053.0,8
WiFi,-0.742,-7.387,13.479,NTPfirst,167270.0,8
WiFi,-1.571,-15.805,36.554,SNTPfirst,168296.0,8
WiFi,-23.87,-15.658,132.003,NTPfirst,166524.0,7
WiFi,,-8.21,,SNTPfirst,138740.0,7
WiFi,-0.64,-16.903,34.41,NTPfirst,157610.0,7
WiFi,-0.154,-24.567,39.647,SNTPfirst,158176.0,8
WiFi,0.05,-10.219,18.105,SNTPfirst,157667.0,8
WiFi,-0.116,-6.136,14.06,NTPfirst,166288.0,8
WiFi,44.422,27.209,23.136,NTPfirst,155464.0,8
WiFi,,-8.088,,SNTPfirst,155501.0,8
WiFi,7.225,-6.941,30.247,NTPfirst,136601.0,7
WiFi,-0.193,-7.324,16.441,SNTPfirst,131916.0,7
WiFi,-0.042,-8.12,18.194,NTPfirst,141079.0,8
WiFi,-1.757,-11.771,21.216,SNTPfirst,156194.0,8
WiFi,1.912,-10.847,19.99,NTPfirst,152676.0,8
WiFi,11.899,3.657,17.849,SNTPfirst,135826.0,7
WiFi,-0.012,-17.707,15.464,NTPfirst,148169.0,8
WiFi,5.277,-5.923,22.355,SNTPfirst,137083.0,7
WiFi,-0.674,-10.213,20.59,SNTPfirst,155057.0,8
WiFi,-48.875,-140.599,237.121,NTPfirst,144580.0,8
WiFi,-30.154,-232.718,199.899,SNTPfirst,144780.0,8
WiFi,0.28,-9.095,15.128,SNTPfirst,154411.0,9
WiFi,-1.59,-17.912,34.632,NTPfirst,163883.0,10
WiFi,-1.333,-11.416,20.987,SNTPfirst,143854.0,8
WiFi,-13.898,-11.924,49.322,NTPfirst,153330.0,9
WiFi,0.934,-6.185,14.279,SNTPfirst,161485.0,10
WiFi,1.505,-3.891,10.374,NTPfirst,160331.0,9
WiFi,0.836,-25.272,33.23,SNTPfirst,162215.0,10
WiFi,-0.27,-145.764,33.168,NTPfirst,172401.0,10
WiFi,-2.28,-8.236,15.267,SNTPfirst,178149.0,11
WiFi,-0.071,-7.385,16.261,NTPfirst,154589.0,9
WiFi,-1.513,-10.662,13.554,NTPfirst,160717.0,9
WiFi,4.203,-8.283,14.237,NTPfirst,178318.0,11
WiFi,-14.599,-8.234,45.077,SNTPfirst,154130.0,9
WiFi,-0.312,-7.283,14.557,NTPfirst,172668.0,10
WiFi,-0.52,-6.44,21.668,SNTPfirst,171424.0,10
WiFi,-3.007,-7.954,12.23,NTPfirst,168821.0,10
WiFi,2.915,-9.55,21.677,SNTPfirst,177672.0,11
WiFi,-0.143,-7.093,13.361,NTPfirst,180437.0,11
WiFi,0.097,-8.635,14.914,SNTPfirst,172359.0,10
WiFi,-0.903,-7.159,16.624,NTPfirst,171916.0,10
WiFi,0.848,-8.874,14.315,SNTPfirst,180544.0,11
WiFi,0.377,-7.555,15.615,SNTPfirst,164919.0,9
WiFi,-0.468,-7.565,20.57,NTPfirst,165311.0,9
WiFi,3.741,-9.231,21.42,SNTPfirst,171771.0,10
WiFi,9.757,-9.777,42.074,NTPfirst,141004.0,8
WiFi,-3.396,-5.415,17.362,SNTPfirst,156062.0,9
WiFi,-2.019,-5.535,12.724,NTPfirst,162194.0,9
WiFi,,-7.708,,SNTPfirst,153333.0,8
WiFi,0.568,-6.84,14.463,NTPfirst,152154.0,9
WiFi,0.365,-8.148,14.994,SNTPfirst,160939.0,9
WiFi,-2.461,-15.147,27.801,NTPfirst,152043.0,8
WiFi,-2.169,-17.568,29.481,SNTPfirst,154341.0,8
WiFi,-0.269,-21.392,35.754,NTPfirst,153554.0,8
WiFi,-0.281,-19.84,35.457,SNTPfirst,154706.0,7
WiFi,0.113,-8.122,15.626,NTPfirst,151478.0,9
WiFi,-0.036,-7.905,15.415,SNTPfirst,152098.0,9
WiFi,-0.771,-22.092,50.648,NTPfirst,143794.0,7
WiFi,1.575,-20.103,45.473,SNTPfirst,156355.0,9
WiFi,1.048,-12.068,20.277,NTPfirst,153249.0,9
WiFi,-20.863,-276.693,191.978,SNTPfirst,160762.0,9
WiFi,-59.45,-73.849,268.981,NTPfirst,163896.0,9
WiFi,,-11.098,,SNTPfirst,155503.0,9
WiFi,-12.581,-7.268,39.559,NTPfirst,161507.0,9
WiFi,-1.062,-18.72,31.532,SNTPfirst,164277.0,9
WiFi,1.608,-6.957,18.941,NTPfirst,145134.0,8
WiFi,-0.082,-18.551,36.4,NTPfirst,169572.0,10
WiFi,-1.308,-9.248,21.453,SNTPfirst,76180.0,4
WiFi,-0.211,-5.818,11.221,NTPfirst,66356.0,4
WiFi,5.2,-6.188,28.227,SNTPfirst,69218.0,5
WiFi,0.291,-5.28,11.551,NTPfirst,78311.0,4
WiFi,,-5.951,,SNTPfirst,78180.0,4
WiFi,0.132,,39.491,NTPfirst,70907.0,4
WiFi,-3.99,-20.289,30.501,SNTPfirst,70048.0,4
WiFi,-2.638,-22.138,30.691,NTPfirst,71063.0,4
WiFi,1.019,-7.995,13.387,SNTPfirst,79497.0,4
WiFi,-0.307,-12.543,13.508,NTPfirst,71556.0,5
WiFi,-0.767,-7.06,14.214,SNTPfirst,71000.0,5
WiFi,0.672,-6.792,16.546,NTPfirst,70898.0,5
WiFi,-0.511,-16.886,32.785,SNTPfirst,79462.0,4
WiFi,0.984,-6.833,15.365,SNTPfirst,66423.0,5
WiFi,0.369,-7.934,14.445,SNTPfirst,70658.0,5
WiFi,-0.923,-17.705,19.315,NTPfirst,69798.0,5
WiFi,-2.698,-10.38,9.787,SNTPfirst,73136.0,5
WiFi,-78.267,,224.423,NTPfirst,81660.0,5
WiFi,2.035,-11.095,24.304,SNTPfirst,69916.0,5
WiFi,2.771,-9.006,26.551,NTPfirst,71675.0,5
WiFi,0.441,-6.397,13.961,SNTPfirst,71793.0,5
WiFi,0.527,-8.844,13.471,NTPfirst,79496.0,5
WiFi,1.848,-5.887,15.395,SNTPfirst,69882.0,5
WiFi,2.071,-5.07,14.572,NTPfirst,68296.0,5
WiFi,-0.487,-6.876,15.877,NTPfirst,66997.0,5
WiFi,-1.242,-18.15,30.996,NTPfirst,76159.0,4
WiFi,-0.698,-6.521,10.873,NTPfirst,77189.0,4
WiFi,1.188,-230.375,17.911,NTPfirst,144649.0,7
WiFi,,-7.969,,SNTPfirst,144091.0,7
WiFi,2.506,-7.476,19.692,NTPfirst,86936.0,5
WiFi,0.718,-6.63,16.267,SNTPfirst,135306.0,6
WiFi,-0.082,-6.834,15.816,NTPfirst,140499.0,7
WiFi,0.394,-7.89,14.344,SNTPfirst,73352.0,5
WiFi,-37.234,-255.377,195.77,NTPfirst,71451.0,5
WiFi,0.158,-7.918,16.249,SNTPfirst,77094.0,5
WiFi,-0.253,-8.688,17.151,NTPfirst,135398.0,6
WiFi,2.735,-7.345,19.219,SNTPfirst,68894.0,4
WiFi,-7.213,-243.29,199.769,SNTPfirst,135006.0,6
WiFi,1.233,-25.267,28.625,SNTPfirst,137306.0,6
WiFi,0.509,-5.467,9.771,NTPfirst,69156.0,4
WiFi,10.32,-4.5,28.971,SNTPfirst,69701.0,4
WiFi,2.045,-4.055,13.904,NTPfirst,77247.0,4
WiFi,-3.39,-19.023,29.469,SNTPfirst,68321.0,4
WiFi,-0.705,-8.192,18.66,NTPfirst,68572.0,4
WiFi,-1.381,-13.425,20.979,SNTPfirst,77059.0,4
WiFi,-2.014,-15.281,25.06,NTPfirst,68922.0,4
WiFi,-0.87,-6.161,10.234,SNTPfirst,69186.0,4
WiFi,-36.976,-253.701,261.79,NTPfirst,128175.0,6
WiFi,-6.273,-7.001,30.486,SNTPfirst,69838.0,4
WiFi,-0.318,-4.373,11.464,SNTPfirst,67599.0,4
WiFi,2.189,-7.074,34.925,NTPfirst,67398.0,4
WiFi,0.631,-8.268,20.604,SNTPfirst,63481.0,4
WiFi,-1.662,-9.012,19.054,NTPfirst,68660.0,4
WiFi,-1.604,-12.272,18.472,SNTPfirst,69513.0,4
WiFi,2.035,-9.052,19.316,NTPfirst,68826.0,4
WiFi,1.901,-7.751,19.107,SNTPfirst,68026.0,4
WiFi,-0.399,-5.47,11.587,NTPfirst,73197.0,4
WiFi,-2.013,-7.229,14.566,SNTPfirst,66740.0,4
WiFi,0.854,-4.645,13.487,NTPfirst,70887.0,4
WiFi,0.021,-8.979,15.879,NTPfirst,63183.0,4
WiFi,-11.675,-6.749,39.254,NTPfirst,68280.0,5
WiFi,3.63,-5.606,19.152,SNTPfirst,67203.0,5
WiFi,1.418,-7.076,18.962,NTPfirst,78984.0,5
WiFi,,-13.483,,SNTPfirst,68044.0,5
WiFi,-1.83,-9.348,20.152,NTPfirst,66959.0,5
WiFi,-0.91,-13.985,18.464,SNTPfirst,66553.0,5
WiFi,-1.146,-37.808,50.542,NTPfirst,69361.0,5
WiFi,,-107.223,,SNTPfirst,79048.0,5
WiFi,2.072,-23.43,47.481,NTPfirst,70882.0,4
WiFi,0.37,-8.101,14.575,SNTPfirst,77939.0,5
WiFi,-0.185,-5.877,12.413,SNTPfirst,66900.0,4
WiFi,0.209,-6.404,13.442,NTPfirst,68193.0,4
WiFi,0.794,-6.489,14.343,SNTPfirst,68323.0,4
WiFi,3.037,-8.198,19.373,SNTPfirst,69213.0,4
WiFi,0.177,-5.951,14.002,NTPfirst,69491.0,4
WiFi,2.69,-8.772,18.757,SNTPfirst,68618.0,4
WiFi,0.646,-7.33,15.639,NTPfirst,65026.0,4
WiFi,0.414,-8.451,14.65,SNTPfirst,66585.0,4
WiFi,2.092,-15.205,17.472,NTPfirst,72686.0,4
WiFi,0.505,-6.768,14.233,SNTPfirst,68070.0,4
WiFi,-0.766,-14.797,20.618,NTPfirst,66893.0,4
WiFi,-2.371,-9.614,11.286,SNTPfirst,68245.0,4
WiFi,-21.368,-167.168,244.493,NTPfirst,69481.0,4
WiFi,-9.878,-144.382,197.518,SNTPfirst,67202.0,4
WiFi,-100.403,-269.019,372.092,NTPfirst,66967.0,4
WiFi,-6.492,-10.953,26.978,SNTPfirst,68528.0,4
WiFi,-0.097,-6.854,15.378,NTPfirst,68219.0,4
WiFi,0.478,-7.181,15.365,SNTPfirst,66458.0,4
WiFi,1.995,-8.005,18.427,NTPfirst,64751.0,4
WiFi,1.651,-7.213,17.817,SNTPfirst,67649.0,4
WiFi,0.349,-6.809,14.079,NTPfirst,64600.0,4
WiFi,-0.198,-6.838,18.708,SNTPfirst,67750.0,4
WiFi,-0.05,-13.938,17.101,NTPfirst,64748.0,4
WiFi,-55.657,-87.92,200.563,SNTPfirst,124992.0,6
WiFi,-1.41,-8.269,13.802,NTPfirst,137221.0,7
WiFi,0.572,-4.31,10.285,SNTPfirst,130345.0,7
WiFi,0.872,-3.933,11.924,NTPfirst,124415.0,6
WiFi,0.251,-6.926,11.062,SNTPfirst,127788.0,6
WiFi,-0.094,-5.066,14.472,NTPfirst,126275.0,6
WiFi,8.942,-10.407,34.934,SNTPfirst,122202.0,6
WiFi,-0.251,-7.375,16.563,NTPfirst,126174.0,6
WiFi,-0.553,-7.378,11.419,SNTPfirst,72166.0,5
WiFi,-0.84,-5.809,18.055,NTPfirst,123583.0,6
WiFi,0.647,-7.226,16.037,SNTPfirst,132561.0,6
WiFi,0.953,-5.888,13.2,NTPfirst,121969.0,6
WiFi,0.416,-9.521,14.576,SNTPfirst,124619.0,6
WiFi,-0.241,-8.555,14.33,NTPfirst,126334.0,6
WiFi,-0.994,-6.299,13.269,NTPfirst,124142.0,6
WiFi,-0.154,-8.825,15.749,NTPfirst,124069.0,6
WiFi,3.853,-10.714,20.994,SNTPfirst,122146.0,6
WiFi,-8.101,-251.601,222.452,NTPfirst,125386.0,6
WiFi,1.531,-5.777,14.612,SNTPfirst,79407.0,5
WiFi,0.555,-5.996,12.787,NTPfirst,124467.0,6
WiFi,2.105,-15.632,31.792,SNTPfirst,127591.0,6
WiFi,1.54,-13.374,33.116,NTPfirst,69702.0,5
WiFi,0.508,-6.843,16.233,SNTPfirst,67170.0,5
WiFi,-0.399,-7.313,13.859,NTPfirst,127577.0,6
WiFi,,-7.896,,SNTPfirst,122991.0,6
WiFi,-4.153,-18.152,29.949,SNTPfirst,127030.0,6
WiFi,0.58,-7.582,15.681,NTPfirst,68576.0,5
WiFi,1.268,-13.111,14.474,SNTPfirst,125917.0,6
WiFi,3.06,-8.159,22.187,NTPfirst,72328.0,5
WiFi,,-6.387,,SNTPfirst,73125.0,5
WiFi,-0.368,-5.098,11.361,NTPfirst,71660.0,4
WiFi,0.458,-15.338,31.776,SNTPfirst,79048.0,5
WiFi,-0.22,-6.936,15.722,NTPfirst,71461.0,5
WiFi,0.523,-7.551,15.777,SNTPfirst,67934.0,4
WiFi,0.159,-6.824,15.783,NTPfirst,68129.0,4
WiFi,,-8.067,,SNTPfirst,77151.0,5
WiFi,-0.392,-19.059,44.462,NTPfirst,70440.0,4
WiFi,-95.533,-138.89,311.55,SNTPfirst,127078.0,6
WiFi,-47.904,-172.302,395.488,NTPfirst,76375.0,5
WiFi,-2.558,-19.876,23.308,SNTPfirst,70773.0,5
WiFi,1.063,-19.227,34.007,NTPfirst,135366.0,6
WiFi,,-14.778,,SNTPfirst,126562.0,6
WiFi,1.278,-11.867,22.133,NTPfirst,69251.0,5
WiFi,-2.677,-15.169,20.168,SNTPfirst,71089.0,5
WiFi,0.173,-12.289,25.323,NTPfirst,130893.0,6
WiFi,-2.294,-8.255,20.077,SNTPfirst,125526.0,6
WiFi,1.038,-4.222,15.726,NTPfirst,126620.0,6
WiFi,1.886,-6.927,14.597,SNTPfirst,132329.0,6
WiFi,1.259,-8.962,16.929,NTPfirst,128054.0,6
WiFi,8.439,-6.609,30.008,SNTPfirst,123475.0,6
WiFi,-1.929,-4.663,16.136,NTPfirst,175523.0,9
WiFi,0.739,-6.684,14.739,NTPfirst,123666.0,6
WiFi,-0.188,-7.897,15.617,NTPfirst,131871.0,6
WiFi,3.375,-7.324,15.807,NTPfirst,140657.0,7
WiFi,-106.055,-18.06,240.075,SNTPfirst,144231.0,7
WiFi,2.609,-8.072,17.208,NTPfirst,134761.0,7
WiFi,0.264,-8.755,15.861,SNTPfirst,130276.0,7
WiFi,0.714,-4.936,9.961,NTPfirst,144196.0,7
WiFi,-10.092,-14.24,36.532,SNTPfirst,136944.0,7
WiFi,0.189,-16.823,31.869,NTPfirst,136506.0,7
WiFi,,-8.799,,SNTPfirst,145615.0,7
WiFi,-5.714,-9.205,32.569,NTPfirst,136496.0,7
WiFi,-36.57,-138.485,199.626,SNTPfirst,140820.0,7
WiFi,0.776,-10.862,16.19,SNTPfirst,142350.0,7
WiFi,0.701,-4.349,10.337,SNTPfirst,134953.0,7
WiFi,0.972,-6.931,17.275,NTPfirst,142336.0,7
WiFi,1.004,-8.466,15.147,SNTPfirst,137362.0,7
WiFi,-0.339,-5.972,9.958,NTPfirst,126772.0,6
WiFi,-0.575,-10.413,11.337,SNTPfirst,136000.0,7
WiFi,-3.719,-8.086,19.713,NTPfirst,83537.0,5
WiFi,-1.198,-4.527,17.763,SNTPfirst,132076.0,7
WiFi,-0.214,-6.78,15.569,NTPfirst,121166.0,6
WiFi,7.101,-4.788,22.008,SNTPfirst,138293.0,6
WiFi,-1.003,-21.72,19.597,NTPfirst,137006.0,7
WiFi,0.166,-5.004,11.93,NTPfirst,140492.0,7
WiFi,,-11.19,,SNTPfirst,135913.0,7
WiFi,-0.803,-9.463,19.833,NTPfirst,141481.0,7
WiFi,0.449,-8.818,14.558,SNTPfirst,130456.0,7
WiFi,0.591,-7.823,15.592,NTPfirst,131993.0,7
WiFi,-0.11,-6.689,11.79,SNTPfirst,124131.0,6
WiFi,1.816,-2.902,11.148,NTPfirst,138025.0,7
WiFi,0.424,-6.532,14.065,SNTPfirst,131359.0,7
WiFi,1.309,-8.658,19.444,NTPfirst,132064.0,7
WiFi,1.481,-6.742,16.286,SNTPfirst,134525.0,6
WiFi,-1.672,-8.511,12.84,NTPfirst,132891.0,6
WiFi,1.226,-7.862,14.274,SNTPfirst,126302.0,6
WiFi,0.579,-7.55,15.633,NTPfirst,132502.0,7
WiFi,0.352,-12.216,25.326,SNTPfirst,132125.0,7
WiFi,0.193,-18.032,35.964,NTPfirst,131965.0,6
WiFi,0.946,-9.332,14.117,SNTPfirst,143039.0,7
WiFi,-29.545,-42.319,21.568,NTPfirst,137707.0,7
WiFi,0.609,-8.287,18.948,SNTPfirst,136900.0,7
WiFi,-0.092,,15.657,NTPfirst,134171.0,7
WiFi,,-7.349,,SNTPfirst,134804.0,7
WiFi,-0.024,-7.164,14.597,NTPfirst,136476.0,7
WiFi,1.015,-7.527,14.591,SNTPfirst,144495.0,7
WiFi,1.934,-10.956,17.903,NTPfirst,141177.0,7
WiFi,,-10.266,,SNTPfirst,144265.0,7
WiFi,0.784,-6.737,14.854,SNTPfirst,125536.0,6
WiFi,0.642,-10.131,14.59,SNTPfirst,177110.0,9
WiFi,1.257,-7.292,21.477,NTPfirst,168902.0,8
WiFi,,-8.782,,SNTPfirst,175376.0,9
WiFi,12.63,2.507,27.557,SNTPfirst,203059.0,8
WiFi,0.555,-6.406,13.481,NTPfirst,155390.0,7
WiFi,0.464,-6.126,13.196,SNTPfirst,186247.0,8
WiFi,0.535,-9.525,14.173,NTPfirst,173664.0,7
WiFi,9.552,-0.083,20.863,SNTPfirst,212968.0,9
WiFi,5.799,1.615,15.226,NTPfirst,203795.0,8
WiFi,1.822,-10.436,17.135,SNTPfirst,179480.0,7
WiFi,6.463,-0.91,10.137,NTPfirst,223927.0,9
WiFi,16.117,-0.872,34.743,SNTPfirst,203955.0,8
WiFi,7.183,-8.298,10.674,NTPfirst,212280.0,9
WiFi,16.669,-0.653,37.474,NTPfirst,204819.0,8
WiFi,2.684,-2.241,10.001,NTPfirst,193896.0,7
WiFi,7.441,0.775,12.735,SNTPfirst,228770.0,8
WiFi,7.012,0.148,15.133,NTPfirst,219032.0,9
WiFi,4.603,-8.339,17.03,NTPfirst,194430.0,9
WiFi,9.52,-0.648,17.305,SNTPfirst,196397.0,8
WiFi,6.801,0.078,15.6,NTPfirst,201082.0,9
WiFi,-0.819,-5.671,10.322,SNTPfirst,188024.0,8
WiFi,4.066,-3.015,14.136,NTPfirst,194623.0,8
WiFi,5.202,1.113,12.188,SNTPfirst,201866.0,8
WiFi,5.587,-0.344,17.316,SNTPfirst,210045.0,9
WiFi,-0.436,-8.648,16.236,SNTPfirst,105412.0,5
WiFi,0.173,-6.283,14.118,SNTPfirst,189125.0,7
WiFi,-3.702,-20.207,46.528,SNTPfirst,161359.0,9
WiFi,0.182,-17.942,10.819,NTPfirst,164362.0,10
WiFi,3.06,,18.896,SNTPfirst,153688.0,9
WiFi,1.753,-9.495,24.727,NTPfirst,153488.0,9
WiFi,,-10.993,,SNTPfirst,153294.0,9
WiFi,-8.807,-6.114,27.109,NTPfirst,153783.0,9
WiFi,1.296,-16.499,30.628,SNTPfirst,162207.0,10
WiFi,0.355,-14.418,27.604,NTPfirst,161765.0,10
WiFi,-0.794,-10.72,22.044,SNTPfirst,150310.0,9
WiFi,0.253,-8.741,15.672,NTPfirst,181158.0,6
WiFi,2.338,-3.774,12.043,NTPfirst,144555.0,8
WiFi,5.646,-5.176,23.95,NTPfirst,230626.0,7
WiFi,,-15.52,,SNTPfirst,176219.0,7
WiFi,-0.032,-6.633,15.771,NTPfirst,184700.0,8
WiFi,0.989,-8.441,15.164,SNTPfirst,187807.0,6
WiFi,0.354,,21.254,NTPfirst,177644.0,7
WiFi,1.153,-7.951,15.709,SNTPfirst,183795.0,6
WiFi,3.193,-8.389,22.36,NTPfirst,164499.0,6
WiFi,6.48,-5.096,23.863,SNTPfirst,194177.0,7
WiFi,2.979,-3.306,14.762,NTPfirst,194148.0,6
WiFi,0.371,-4.302,10.692,SNTPfirst,182073.0,10
WiFi,9.064,-1.944,16.875,NTPfirst,205067.0,9
WiFi,6.526,0.176,16.197,SNTPfirst,208824.0,9
WiFi,-0.071,-10.985,15.519,NTPfirst,183888.0,8
WiFi,9.761,-25.592,34.188,NTPfirst,200136.0,9
WiFi,-0.771,-18.231,30.35,SNTPfirst,193294.0,9
WiFi,8.548,-4.963,10.489,NTPfirst,214486.0,8
WiFi,-0.462,-6.882,14.117,SNTPfirst,173549.0,9
WiFi,1.803,-7.009,13.828,NTPfirst,193204.0,9
WiFi,7.421,-3.983,14.396,SNTPfirst,202421.0,10
WiFi,0.142,-10.922,16.776,NTPfirst,189847.0,9
WiFi,6.216,-0.657,14.645,SNTPfirst,210260.0,10
WiFi,7.111,-8.257,16.562,NTPfirst,209748.0,10
WiFi,6.988,-15.889,37.456,SNTPfirst,202210.0,9
WiFi,3.439,-3.294,12.915,SNTPfirst,193170.0,9
WiFi,,-3.286,,SNTPfirst,195408.0,9
WiFi,0.122,-5.417,10.705,NTPfirst,156468.0,9
WiFi,6.69,0.028,9.966,SNTPfirst,200027.0,9
WiFi,7.247,-1.778,14.567,SNTPfirst,207415.0,10
WiFi,4.599,-8.969,28.44,SNTPfirst,187381.0,10
WiFi,8.032,-6.452,20.171,NTPfirst,218680.0,10
WiFi,8.37,-8.19,16.72,SNTPfirst,234251.0,8
WiFi,6.288,-24.809,15.356,NTPfirst,216794.0,11
WiFi,1.091,-6.711,17.212,NTPfirst,164658.0,8
WiFi,2.296,-8.488,17.408,SNTPfirst,185586.0,9
WiFi,7.519,0.159,14.4,NTPfirst,201884.0,10
WiFi,,-16.371,,SNTPfirst,202800.0,9
WiFi,0.41,-18.662,32.175,NTPfirst,188751.0,8
WiFi,16.599,-9.679,51.483,SNTPfirst,204394.0,8
WiFi,0.083,-5.902,14.776,NTPfirst,178593.0,8
WiFi,8.57,-10.784,32.034,SNTPfirst,188546.0,9
WiFi,-0.093,-6.8,15.573,NTPfirst,187627.0,7
WiFi,-0.856,-18.879,36.092,SNTPfirst,170166.0,6
WiFi,-2.029,-19.799,27.854,NTPfirst,116864.0,5
WiFi,7.027,-10.753,16.418,SNTPfirst,204019.0,9
WiFi,8.093,,16.294,NTPfirst,202311.0,8
WiFi,8.335,-11.211,44.727,SNTPfirst,195932.0,9
WiFi,-0.07,-9.153,27.618,NTPfirst,186667.0,8
WiFi,-1.304,-11.757,28.395,SNTPfirst,186772.0,9
WiFi,6.178,-1.397,16.144,NTPfirst,201306.0,10
WiFi,19.404,-17.983,32.54,SNTPfirst,201645.0,10
WiFi,4.526,-9.961,33.138,NTPfirst,201161.0,10
WiFi,7.346,0.973,13.174,SNTPfirst,212674.0,9
WiFi,8.239,0.881,14.1,NTPfirst,208149.0,10
WiFi,10.288,-5.187,20.858,SNTPfirst,198816.0,9
WiFi,5.082,-2.076,16.421,NTPfirst,195647.0,10
WiFi,1.717,-6.528,16.486,SNTPfirst,190323.0,9
WiFi,-1.158,-8.998,18.12,NTPfirst,172764.0,10
WiFi,0.353,-6.716,16.439,SNTPfirst,151088.0,7
WiFi,2.387,-7.977,19.314,NTPfirst,171869.0,10
WiFi,1.902,-7.353,18.947,SNTPfirst,169243.0,9
WiFi,1.145,-5.383,12.696,NTPfirst,169517.0,9
WiFi,,-3.312,,SNTPfirst,157878.0,8
WiFi,5.082,-2.651,14.297,NTPfirst,166480.0,8
WiFi,-1.021,-6.479,16.548,SNTPfirst,145914.0,7
WiFi,0.756,-7.593,15.356,NTPfirst,148845.0,6
WiFi,0.064,-6.184,10.955,SNTPfirst,166407.0,8
WiFi,-1.055,-9.158,21.326,NTPfirst,157692.0,8
WiFi,0.021,-7.179,20.341,SNTPfirst,146217.0,8
WiFi,0.605,-8.097,14.247,NTPfirst,158028.0,8
WiFi,0.167,-5.141,10.772,SNTPfirst,157618.0,7
WiFi,-0.288,-16.316,20.395,SNTPfirst,155645.0,7
WiFi,1.638,-8.237,15.469,SNTPfirst,126629.0,6
WiFi,13.746,-5.652,38.163,NTPfirst,156717.0,8
WiFi,-0.283,-7.07,15.66,SNTPfirst,155302.0,7
WiFi,-1.482,-7.646,15.939,NTPfirst,147153.0,7
WiFi,,-11.856,,SNTPfirst,154571.0,8
WiFi,-3.042,-12.041,22.268,NTPfirst,165646.0,8
WiFi,-2.426,-8.957,25.139,SNTPfirst,155279.0,9
WiFi,-0.64,-9.068,14.675,NTPfirst,161759.0,9
WiFi,-0.679,-7.186,14.602,SNTPfirst,152293.0,9
WiFi,1.09,-8.415,14.642,NTPfirst,174370.0,8
WiFi,0.407,,19.024,NTPfirst,166838.0,8
WiFi,0.04,-6.892,18.455,SNTPfirst,165212.0,7
