networkClass,connectivity,timeDifferenceTo1PPSms
Broadband,WiFi,6.738
Broadband,WiFi,-55.813
Broadband,WiFi,
Broadband,WiFi,9.976
Broadband,WiFi,10.41
Broadband,WiFi,-28.374
Broadband,WiFi,11.507
Broadband,WiFi,9.336
Broadband,WiFi,10.727
Broadband,WiFi,6.61
Broadband,WiFi,7.337
Broadband,WiFi,9.572
Broadband,WiFi,10.156
Broadband,WiFi,10.573
Broadband,WiFi,9.896
Broadband,WiFi,2.659
Broadband,WiFi,
Broadband,WiFi,8.335
Broadband,WiFi,10.299
Broadband,WiFi,7.3
Broadband,WiFi,7.804
Broadband,WiFi,11.012
Broadband,WiFi,
Broadband,WiFi,9.269
Broadband,WiFi,10.997
Broadband,WiFi,-1.025
Broadband,WiFi,5.565
Broadband,WiFi,9.856
Broadband,WiFi,12.173
Broadband,WiFi,10.826
Broadband,WiFi,10.566
Broadband,WiFi,7.066
Broadband,WiFi,11.301
Broadband,WiFi,9.731
Broadband,WiFi,10.897
Broadband,WiFi,9.729
Broadband,WiFi,10.093
Broadband,WiFi,9.452
Broadband,WiFi,10.025
Broadband,WiFi,9.423
Broadband,WiFi,2.315
Broadband,WiFi,
Broadband,WiFi,-0.112
Broadband,WiFi,-1.447
Broadband,WiFi,-0.551
Broadband,WiFi,1.023
Broadband,WiFi,4.615
Broadband,WiFi,
Broadband,WiFi,1.831
Broadband,WiFi,-0.326
Broadband,WiFi,-0.715
Broadband,WiFi,-1.616
Broadband,WiFi,-0.745
Broadband,WiFi,-13.685
Broadband,WiFi,1.009
Broadband,WiFi,4.362
Broadband,WiFi,-0.297
Broadband,WiFi,0.019
Broadband,WiFi,3.02
Broadband,WiFi,2.237
Broadband,WiFi,0.928
Broadband,WiFi,
Broadband,WiFi,5.374
Broadband,WiFi,-1.573
Broadband,WiFi,-1.836
Broadband,WiFi,-41.392
Broadband,WiFi,-1.724
Broadband,WiFi,0.855
Broadband,WiFi,0.446
Broadband,WiFi,-1.214
Broadband,WiFi,-0.329
Broadband,WiFi,-59.156
Broadband,WiFi,0.803
Broadband,WiFi,0.414
Broadband,WiFi,0.958
Broadband,WiFi,0.712
Broadband,WiFi,5.125
Broadband,WiFi,0.192
Broadband,WiFi,3.027
Broadband,WiFi,-1.14
Broadband,WiFi,-0.401
Broadband,WiFi,12.372
Broadband,WiFi,1.759
Broadband,WiFi,0.12
Broadband,WiFi,-2.054
Broadband,WiFi,
Broadband,WiFi,-0.051
Broadband,WiFi,-0.041
Broadband,WiFi,-0.1
Broadband,WiFi,1.003
Broadband,WiFi,-0.262
Broadband,WiFi,-0.091
Broadband,WiFi,2.52
Broadband,WiFi,1.061
Broadband,WiFi,-6.351
Broadband,WiFi,-6.386
Broadband,WiFi,7.635
Broadband,WiFi,1.091
Broadband,WiFi,0.136
Broadband,WiFi,0.675
Broadband,WiFi,3.281
Broadband,WiFi,-56.178
Broadband,WiFi,1.455
Broadband,WiFi,10.014
Broadband,WiFi,-44.82
Broadband,WiFi,-23.37
Broadband,WiFi,
Broadband,WiFi,5.856
Broadband,WiFi,8.841
Broadband,WiFi,-0.48
Broadband,WiFi,0.861
Broadband,WiFi,0.23
Broadband,WiFi,-1.351
Broadband,WiFi,3.019
Broadband,WiFi,0.508
Broadband,WiFi,2.547
Broadband,WiFi,-43.291
Broadband,WiFi,0.761
Broadband,WiFi,0.653
Broadband,WiFi,
Broadband,WiFi,1.497
Broadband,WiFi,1.208
Broadband,WiFi,0.097
Broadband,WiFi,0.564
Broadband,WiFi,3.287
Broadband,WiFi,-58.113
Broadband,WiFi,3.738
Broadband,WiFi,0.314
Broadband,WiFi,1.724
Broadband,WiFi,1.822
Broadband,WiFi,5.813
Broadband,WiFi,2.345
Broadband,WiFi,0.216
Broadband,WiFi,-2.439
Broadband,WiFi,-0.066
Broadband,WiFi,-38.847
Broadband,WiFi,9.629
Broadband,WiFi,9.822
Broadband,WiFi,-0.473
Broadband,WiFi,-3.707
Broadband,WiFi,
Broadband,WiFi,0.49
Broadband,WiFi,0.605
Broadband,WiFi,-0.881
Broadband,WiFi,1.263
Broadband,WiFi,0.483
Broadband,WiFi,-56.391
Broadband,WiFi,9.965
Broadband,WiFi,0.597
Broadband,WiFi,2.903
Broadband,WiFi,2.103
Broadband,WiFi,0.343
Broadband,WiFi,0.89
Broadband,WiFi,1.335
Broadband,WiFi,4.192
Broadband,WiFi,-0.131
Broadband,WiFi,9.262
Broadband,WiFi,10.164
Broadband,WiFi,7.733
Broadband,WiFi,2.575
Broadband,WiFi,2.605
Broadband,WiFi,1.607
Broadband,WiFi,1.877
Broadband,WiFi,8.152
Broadband,WiFi,-0.06
Broadband,WiFi,0.149
Broadband,WiFi,
Broadband,WiFi,8.095
Broadband,WiFi,-4.346
Broadband,WiFi,1.716
Broadband,WiFi,1.41
Broadband,WiFi,0.981
Broadband,WiFi,-1.43
Broadband,WiFi,0.182
Broadband,WiFi,0.195
Broadband,WiFi,0.708
Broadband,WiFi,-1.51
Broadband,WiFi,-0.07
Broadband,WiFi,1.748
Broadband,WiFi,1.42
Broadband,WiFi,0.555
Broadband,WiFi,-0.158
Broadband,WiFi,-2.34
Broadband,WiFi,-2.747
Broadband,WiFi,0.816
Broadband,WiFi,1.152
Broadband,WiFi,0.616
Broadband,WiFi,-0.246
Broadband,WiFi,-44.744
Broadband,WiFi,10.961
Broadband,WiFi,0.821
Broadband,WiFi,0.171
Broadband,WiFi,0.3
Broadband,WiFi,-41.863
Broadband,WiFi,0.726
Broadband,WiFi,0.783
Broadband,WiFi,6.948
Broadband,WiFi,12.33
Broadband,WiFi,-0.247
Broadband,WiFi,-3.567
Broadband,WiFi,-0.538
Broadband,WiFi,0.188
Broadband,WiFi,1.402
Broadband,WiFi,0.822
Broadband,WiFi,-3.165
Broadband,WiFi,-59.154
Broadband,WiFi,1.142
Broadband,WiFi,0.136
Broadband,WiFi,-0.146
Broadband,WiFi,0.483
Broadband,WiFi,0.477
Broadband,WiFi,0.786
Broadband,WiFi,
Broadband,WiFi,10.235
Broadband,WiFi,7.918
Broadband,WiFi,-1.235
Broadband,WiFi,0.587
Broadband,WiFi,0.752
Broadband,WiFi,0.828
Broadband,WiFi,0.118
Broadband,WiFi,0.889
Broadband,WiFi,3.201
Broadband,WiFi,0.21
Broadband,WiFi,0.682
Broadband,WiFi,0.526
Broadband,WiFi,2.599
Broadband,WiFi,5.678
Broadband,WiFi,0.136
Broadband,WiFi,1.017
Broadband,WiFi,-1.375
Broadband,WiFi,
Broadband,WiFi,0.595
Broadband,WiFi,-1.252
Broadband,WiFi,1.522
Broadband,WiFi,-25.01
Broadband,WiFi,7.14
Broadband,WiFi,-0.384
Broadband,WiFi,0.513
Broadband,WiFi,-6.937
Broadband,WiFi,-2.077
Broadband,WiFi,1.23
Broadband,WiFi,13.866
Broadband,WiFi,-0.21
Broadband,WiFi,8.243
Broadband,WiFi,0.433
Broadband,WiFi,10.112
Broadband,WiFi,10.783
Broadband,WiFi,4.733
Broadband,WiFi,5.563
Broadband,WiFi,10.072
Broadband,WiFi,9.881
Broadband,WiFi,7.317
Broadband,WiFi,-0.026
Broadband,WiFi,-87.235
Broadband,WiFi,2.412
Broadband,WiFi,0.082
Broadband,WiFi,1.507
Broadband,WiFi,2.16
Broadband,WiFi,0.062
Broadband,WiFi,-0.529
Broadband,WiFi,10.976
Broadband,WiFi,10.053
Broadband,WiFi,4.454
Broadband,WiFi,11.174
Broadband,WiFi,14.077
Broadband,WiFi,2.255
Broadband,WiFi,11.391
Broadband,WiFi,0.728
Broadband,WiFi,9.632
Broadband,WiFi,8.685
Broadband,WiFi,10.988
Broadband,WiFi,8.414
Broadband,WiFi,
Broadband,WiFi,-1.988
Broadband,WiFi,-1.198
Broadband,WiFi,-0.705
Broadband,WiFi,0.816
Broadband,WiFi,0.906
Broadband,WiFi,0.783
Broadband,WiFi,-0.748
Broadband,WiFi,3.77
Broadband,WiFi,4.524
Broadband,WiFi,7.173
Broadband,WiFi,14.282
Broadband,WiFi,-0.513
Broadband,WiFi,16.129
Broadband,WiFi,11.047
Broadband,WiFi,9.679
Broadband,WiFi,10.407
Broadband,WiFi,9.976
Broadband,WiFi,10.602
Broadband,WiFi,13.496
Broadband,WiFi,7.55
Broadband,WiFi,7.481
Broadband,WiFi,10.286
Broadband,WiFi,10.606
Broadband,WiFi,7.909
Broadband,WiFi,
Broadband,WiFi,2.799
Broadband,WiFi,11.368
Broadband,WiFi,4.4
Broadband,WiFi,12.888
Broadband,WiFi,8.294
Broadband,WiFi,6.826
Broadband,WiFi,11.272
Broadband,WiFi,10.609
Broadband,WiFi,11.082
Broadband,WiFi,13.193
Broadband,WiFi,10.194
Broadband,WiFi,0.755
Broadband,WiFi,8.838
Broadband,WiFi,0.194
Broadband,WiFi,6.614
Broadband,WiFi,11.482
Broadband,WiFi,-2.073
Broadband,WiFi,0.235
Broadband,WiFi,0.031
Broadband,WiFi,36.37
Broadband,WiFi,6.404
Broadband,WiFi,-3.601
Broadband,WiFi,0.843
Broadband,WiFi,
Broadband,WiFi,0.463
Broadband,WiFi,6.771
Broadband,WiFi,9.672
Broadband,WiFi,10.536
Broadband,WiFi,8.418
Broadband,WiFi,11.332
Broadband,WiFi,12.064
Broadband,WiFi,10.592
Broadband,WiFi,10.313
Broadband,WiFi,-0.177
Broadband,WiFi,-0.362
Broadband,WiFi,0.559
Broadband,WiFi,
Broadband,WiFi,0.103
Broadband,WiFi,0.959
Broadband,WiFi,-0.788
Broadband,WiFi,-2.134
Broadband,WiFi,-39.736
Broadband,WiFi,0.185
Broadband,WiFi,-1.309
Broadband,WiFi,0.727
Broadband,WiFi,-0.459
Broadband,WiFi,-23.703
Broadband,WiFi,1.564
Broadband,WiFi,-0.103
Broadband,WiFi,0.998
Broadband,WiFi,0.846
Broadband,WiFi,0.374
Broadband,WiFi,-0.447
Broadband,WiFi,-0.943
Broadband,WiFi,-48.409
Broadband,WiFi,-9.768
Broadband,WiFi,1.162
Broadband,WiFi,-0.076
Broadband,WiFi,-0.524
Broadband,WiFi,1.393
Broadband,WiFi,1.243
Broadband,WiFi,1.489
Broadband,WiFi,-7.005
Broadband,WiFi,-0.229
Broadband,WiFi,3.224
Broadband,WiFi,3.52
Broadband,WiFi,1.015
Broadband,WiFi,-5.618
Broadband,WiFi,0.593
Broadband,WiFi,-0.109
Broadband,WiFi,-0.054
Broadband,WiFi,-97.841
Broadband,WiFi,1.771
Broadband,WiFi,-7.924
Broadband,WiFi,-21.967
Broadband,WiFi,0.322
Broadband,WiFi,1.935
Broadband,WiFi,-0.923
Broadband,WiFi,0.31
Broadband,WiFi,0.157
Broadband,WiFi,0.769
Broadband,WiFi,1.011
Broadband,WiFi,-0.78
Broadband,WiFi,1.92
Broadband,WiFi,0.499
Broadband,WiFi,0.829
Broadband,WiFi,0.157
Broadband,WiFi,-0.299
Broadband,WiFi,-0.715
Broadband,WiFi,-2.401
Broadband,WiFi,-0.991
Broadband,WiFi,1.603
Broadband,WiFi,0.932
Broadband,WiFi,-2.781
Broadband,WiFi,-3.162
Broadband,WiFi,1.844
Broadband,WiFi,1.831
Broadband,WiFi,2.961
Broadband,WiFi,-0.022
Broadband,WiFi,-1.646
Broadband,WiFi,-0.061
Broadband,WiFi,1.683
Broadband,WiFi,0.431
Broadband,WiFi,5.817
Broadband,WiFi,3.936
Broadband,WiFi,-0.526
Broadband,WiFi,-7.158
Broadband,WiFi,-64.384
Broadband,WiFi,-1.314
Broadband,WiFi,1.867
Broadband,WiFi,-87.604
Broadband,WiFi,
Broadband,WiFi,
Broadband,WiFi,-51.637
Broadband,WiFi,0.044
Broadband,WiFi,1.389
Broadband,WiFi,0.843
Broadband,WiFi,0.852
Broadband,WiFi,-0.119
Broadband,WiFi,0.046
Broadband,WiFi,-1.462
Broadband,WiFi,2.028
Broadband,WiFi,3.072
Broadband,WiFi,0.876
Broadband,WiFi,0.927
Broadband,WiFi,0.054
Broadband,WiFi,-23.024
Broadband,WiFi,1.221
Broadband,WiFi,0.926
Broadband,WiFi,0.87
Broadband,WiFi,3.921
Broadband,WiFi,0.549
Broadband,WiFi,
Broadband,WiFi,3.333
Broadband,WiFi,-2.139
Broadband,WiFi,-8.917
Broadband,WiFi,
Broadband,WiFi,-4.415
Broadband,WiFi,-0.97
Broadband,WiFi,0.33
Broadband,WiFi,1.229
Broadband,WiFi,0.755
Broadband,WiFi,-37.263
Broadband,WiFi,-10.452
Broadband,WiFi,0.697
Broadband,WiFi,1.55
Broadband,WiFi,0.586
Broadband,WiFi,
Broadband,WiFi,1.61
Broadband,WiFi,1.049
Broadband,WiFi,
Broadband,WiFi,0.372
Broadband,WiFi,7.563
Broadband,WiFi,0.313
Broadband,WiFi,
Broadband,WiFi,-57.55
Broadband,WiFi,1.231
Broadband,WiFi,1.307
Broadband,WiFi,-0.242
Broadband,WiFi,0.936
Broadband,WiFi,10.408
Broadband,WiFi,0.829
Broadband,WiFi,1.026
Broadband,WiFi,0.786
Broadband,WiFi,
Broadband,WiFi,0.408
Broadband,WiFi,-1.752
Broadband,WiFi,4.104
Broadband,WiFi,3.121
Broadband,WiFi,
Broadband,WiFi,1.193
Broadband,WiFi,1.556
Broadband,WiFi,0.332
Broadband,WiFi,
Broadband,WiFi,-2.268
Broadband,WiFi,0.409
Broadband,WiFi,0.608
Broadband,WiFi,0.914
Broadband,WiFi,4.314
Broadband,WiFi,-42.287
Broadband,WiFi,0.488
Broadband,WiFi,1.576
Broadband,WiFi,-0.898
Broadband,WiFi,-1.227
Broadband,WiFi,-1.16
Broadband,WiFi,-1.73
Broadband,WiFi,0.485
Broadband,WiFi,0.659
Broadband,WiFi,-0.662
Broadband,WiFi,1.105
Broadband,WiFi,-13.88
Broadband,WiFi,3.251
Broadband,WiFi,-7.084
Broadband,WiFi,0.643
Broadband,WiFi,0.517
Broadband,WiFi,-4.195
Broadband,WiFi,-2.182
Broadband,WiFi,-0.332
Broadband,WiFi,
Broadband,WiFi,-0.856
Broadband,WiFi,0.435
Broadband,WiFi,-0.132
Broadband,WiFi,3.106
Broadband,WiFi,-19.265
Broadband,WiFi,-38.007
Broadband,WiFi,-0.943
Broadband,WiFi,3.809
Broadband,WiFi,1.86
Broadband,WiFi,
Broadband,WiFi,2.249
Broadband,WiFi,0.628
Broadband,WiFi,-1.017
Broadband,WiFi,-0.977
Broadband,WiFi,-1.846
Broadband,WiFi,3.756
Broadband,WiFi,-1.175
Broadband,WiFi,0.134
Broadband,WiFi,
Broadband,WiFi,-40.884
Broadband,WiFi,-2.451
Broadband,WiFi,-1.054
Broadband,WiFi,0.411
Broadband,WiFi,0.843
Broadband,WiFi,4.377
Broadband,WiFi,0.252
Broadband,WiFi,0.935
Broadband,WiFi,0.405
Broadband,WiFi,0.878
Broadband,WiFi,0.27
Broadband,WiFi,0.285
Broadband,WiFi,-0.731
Broadband,WiFi,-0.339
Broadband,WiFi,-2.155
Broadband,WiFi,-30.261
Broadband,WiFi,1.04
Broadband,WiFi,0.801
Broadband,WiFi,-0.358
Broadband,WiFi,-0.073
Broadband,WiFi,3.788
Broadband,WiFi,1.598
Broadband,WiFi,1.463
Broadband,WiFi,0.12
Broadband,WiFi,0.843
Broadband,WiFi,
Broadband,WiFi,10.596
Broadband,WiFi,-0.484
Broadband,WiFi,5.627
Broadband,WiFi,-5.245
Broadband,WiFi,-6.108
Broadband,WiFi,2.836
Broadband,WiFi,
Broadband,WiFi,-0.001
Broadband,WiFi,
Broadband,WiFi,1.77
Broadband,WiFi,1.322
Broadband,WiFi,0.686
Broadband,WiFi,0.517
Broadband,WiFi,3.329
Broadband,WiFi,3.889
Broadband,WiFi,-57.245
Broadband,WiFi,-1.83
Broadband,WiFi,1.223
Broadband,WiFi,13.782
Broadband,WiFi,-0.016
Broadband,WiFi,4.933
Broadband,WiFi,1.038
Broadband,WiFi,-1.95
Broadband,WiFi,0.066
Broadband,WiFi,-0.159
Broadband,WiFi,-1.215
Broadband,WiFi,2.796
Broadband,WiFi,2.927
Broadband,WiFi,0.812
Broadband,WiFi,-1.794
Broadband,WiFi,
Broadband,WiFi,-1.103
Broadband,WiFi,-4.067
Broadband,WiFi,10.423
Broadband,WiFi,0.672
Broadband,WiFi,-0.424
Broadband,WiFi,-0.821
Broadband,WiFi,0.853
Broadband,WiFi,
Broadband,WiFi,2.108
Broadband,WiFi,-0.72
Broadband,WiFi,-6.946
Broadband,WiFi,2.202
Broadband,WiFi,-10.259
Broadband,WiFi,1.166
Broadband,WiFi,1.417
Broadband,WiFi,
Broadband,WiFi,1.322
Broadband,WiFi,1.191
Broadband,WiFi,-37.59
Broadband,WiFi,-1.23
Broadband,WiFi,0.254
Broadband,WiFi,0.503
Broadband,WiFi,10.108
Broadband,WiFi,0.272
Broadband,WiFi,0.725
Broadband,WiFi,2.618
Broadband,WiFi,-38.382
Broadband,WiFi,0.574
Broadband,WiFi,-1.318
Broadband,WiFi,1.162
Broadband,WiFi,0.55
Broadband,WiFi,0.566
Broadband,WiFi,-71.455
Broadband,WiFi,5.095
Broadband,WiFi,-1.949
Broadband,WiFi,-0.151
Broadband,WiFi,0.478
Broadband,WiFi,0.961
Broadband,WiFi,1.968
Broadband,WiFi,-0.163
Broadband,WiFi,0.84
Broadband,WiFi,0.829
Broadband,WiFi,2.098
Broadband,WiFi,1.328
Broadband,WiFi,0.089
Broadband,WiFi,-4.974
Broadband,WiFi,3.52
Broadband,WiFi,-1.658
Broadband,WiFi,0.89
Broadband,WiFi,-1.642
Broadband,WiFi,0.579
Broadband,WiFi,0.67
Broadband,WiFi,
Broadband,WiFi,
Broadband,WiFi,1.724
Broadband,WiFi,-4.829
Broadband,WiFi,1.031
Broadband,WiFi,3.312
Broadband,WiFi,-0.078
Broadband,WiFi,-3.122
Broadband,WiFi,1.286
Broadband,WiFi,0.714
Broadband,WiFi,-0.396
Broadband,WiFi,-3.354
Broadband,WiFi,-6.876
Broadband,WiFi,-2.2
Broadband,WiFi,0.824
Broadband,WiFi,-59.179
Broadband,WiFi,-29.253
Broadband,WiFi,0.898
Broadband,WiFi,-0.498
Broadband,WiFi,0.019
Broadband,WiFi,-59.002
Broadband,WiFi,-42.847
Broadband,WiFi,0.697
Broadband,WiFi,1.017
Broadband,WiFi,-14.993
Broadband,WiFi,0.898
Broadband,WiFi,1.271
Broadband,WiFi,0.916
Broadband,WiFi,-1.686
Broadband,WiFi,-1.269
Broadband,WiFi,-3.739
Broadband,WiFi,0.673
Broadband,WiFi,0.069
Broadband,WiFi,0.998
Broadband,WiFi,0.706
Broadband,WiFi,
Broadband,WiFi,-0.161
Broadband,WiFi,1.922
Broadband,WiFi,1.762
Broadband,WiFi,-1.827
Broadband,WiFi,-2.238
Broadband,WiFi,-2.89
Broadband,WiFi,0.437
Broadband,WiFi,0.262
Broadband,WiFi,-46.973
Broadband,WiFi,-1.49
Broadband,WiFi,1.852
Broadband,WiFi,0.035
Broadband,WiFi,0.446
Broadband,WiFi,-0.787
Broadband,WiFi,-2.644
Broadband,WiFi,0.918
Broadband,WiFi,4.552
Broadband,WiFi,0.392
Broadband,WiFi,-2.867
Broadband,WiFi,2.002
Broadband,WiFi,
Broadband,WiFi,-1.722
Broadband,WiFi,0.812
Broadband,WiFi,-4.101
Broadband,WiFi,-5.708
Broadband,WiFi,-0.391
Broadband,WiFi,0.603
Broadband,WiFi,1.579
Broadband,WiFi,0.958
Broadband,WiFi,-74.221
Broadband,WiFi,
Broadband,WiFi,1.039
Broadband,WiFi,
Broadband,WiFi,-2.188
Broadband,WiFi,0.03
Broadband,WiFi,0.986
Broadband,WiFi,0.573
Broadband,WiFi,-0.248
Broadband,WiFi,0.9
Broadband,WiFi,0.811
Broadband,WiFi,
Broadband,WiFi,-3.522
Broadband,WiFi,2.216
Broadband,WiFi,5.08
Broadband,WiFi,-1.819
Broadband,WiFi,1.363
Broadband,WiFi,-2.364
Broadband,WiFi,1.014
Broadband,WiFi,2.627
Broadband,WiFi,
Broadband,WiFi,-1.33
Broadband,WiFi,0.784
Broadband,WiFi,-3.964
Broadband,WiFi,0.152
Broadband,WiFi,0.732
Broadband,WiFi,-0.382
Broadband,WiFi,9.82
Broadband,WiFi,6.592
Broadband,WiFi,2.004
Broadband,WiFi,6.402
Broadband,WiFi,9.326
Broadband,WiFi,10.862
Broadband,WiFi,-14.214
Broadband,WiFi,-42.938
Broadband,WiFi,11.246
Broadband,WiFi,10.139
Broadband,WiFi,12.315
Broadband,WiFi,10.415
Broadband,WiFi,10.009
Broadband,WiFi,10.801
Broadband,WiFi,10.292
Broadband,WiFi,
Broadband,WiFi,9.451
Broadband,WiFi,11.726
Broadband,WiFi,10.66
Broadband,WiFi,9.201
Broadband,WiFi,12.449
Broadband,WiFi,9.023
Broadband,WiFi,-9.705
Broadband,WiFi,9.702
Broadband,WiFi,0.896
Broadband,WiFi,0.624
Broadband,WiFi,-1.142
Broadband,WiFi,3.263
Broadband,WiFi,-0.292
Broadband,WiFi,0.812
Broadband,WiFi,0.328
Broadband,WiFi,14.77
Broadband,WiFi,-29.391
Broadband,WiFi,-0.646
Broadband,WiFi,0.852
Broadband,WiFi,0.955
Broadband,WiFi,-28.218
Broadband,WiFi,1.018
Broadband,WiFi,6.589
Broadband,WiFi,4.877
Broadband,WiFi,6.878
Broadband,WiFi,3.44
Broadband,WiFi,10.96
Broadband,WiFi,-86.425
Broadband,WiFi,9.883
Broadband,WiFi,11.265
Broadband,WiFi,10.47
Broadband,WiFi,-0.31
Broadband,WiFi,1.302
Broadband,WiFi,-3.949
Broadband,WiFi,0.795
Broadband,WiFi,-0.557
Broadband,WiFi,-0.132
Broadband,WiFi,11.226
Broadband,WiFi,0.15
Broadband,WiFi,
Broadband,WiFi,-4.545
Broadband,WiFi,1.733
Broadband,WiFi,-1.16
Broadband,WiFi,-2.793
Broadband,WiFi,0.395
Broadband,WiFi,
Broadband,WiFi,7.433
Broadband,WiFi,1.719
Broadband,WiFi,7.747
Broadband,WiFi,10.772
Broadband,WiFi,11.495
Broadband,WiFi,-42.48
Broadband,WiFi,0.559
Broadband,WiFi,0.739
Broadband,WiFi,-10.211
Broadband,WiFi,0.18
Broadband,WiFi,11.379
Broadband,WiFi,10.038
Broadband,WiFi,10.138
Broadband,WiFi,12.58
Broadband,WiFi,11.684
Broadband,WiFi,10.851
Broadband,WiFi,10.394
Broadband,WiFi,10.975
Broadband,WiFi,10.36
Broadband,WiFi,10.998
Broadband,WiFi,10.581
Broadband,WiFi,9.625
Broadband,WiFi,10.101
Broadband,WiFi,9.512
Broadband,WiFi,-108.646
Broadband,WiFi,-36.006
Broadband,WiFi,5.379
Broadband,WiFi,5.426
Broadband,WiFi,-35.639
Broadband,WiFi,-0.288
Broadband,WiFi,10.027
Broadband,WiFi,2.082
Broadband,WiFi,6.376
Broadband,WiFi,1.077
Broadband,WiFi,
Broadband,WiFi,11.277
Broadband,WiFi,10.917
Broadband,WiFi,10.357
Broadband,WiFi,10.036
Broadband,WiFi,9.485
Broadband,WiFi,1.496
Broadband,WiFi,11.456
Broadband,WiFi,20.446
Broadband,WiFi,6.237
Broadband,WiFi,11.42
Broadband,WiFi,9.649
Broadband,WiFi,9.69
Broadband,WiFi,9.801
Broadband,WiFi,8.538
Broadband,WiFi,8.633
Broadband,WiFi,9.544
Broadband,WiFi,11.192
Broadband,WiFi,9.678
Broadband,WiFi,6.469
Broadband,WiFi,0.765
Broadband,WiFi,
Broadband,WiFi,0.35
Broadband,WiFi,9.438
Broadband,WiFi,10.405
Broadband,WiFi,-89.781
Broadband,WiFi,10.918
Broadband,WiFi,10.962
Broadband,WiFi,9.989
Broadband,WiFi,10.702
Broadband,WiFi,10.975
Broadband,WiFi,10.883
Broadband,WiFi,9.073
Broadband,WiFi,8.782
Broadband,WiFi,9.656
Broadband,WiFi,21.887
Broadband,WiFi,12.843
Broadband,WiFi,9.749
Broadband,WiFi,11.625
Broadband,WiFi,
Broadband,WiFi,11.531
Broadband,WiFi,10.039
Broadband,WiFi,11.452
Broadband,WiFi,13.073
Broadband,WiFi,12.539
Broadband,WiFi,10.4
Broadband,WiFi,10.56
Broadband,WiFi,10.828
Broadband,WiFi,10.759
Broadband,WiFi,10.351
Broadband,WiFi,9.664
Broadband,WiFi,0.703
Broadband,WiFi,9.533
Broadband,WiFi,9.719
Broadband,WiFi,
Broadband,WiFi,
Broadband,WiFi,8.679
Broadband,WiFi,12.227
Broadband,WiFi,1.376
Broadband,WiFi,
Broadband,WiFi,1.658
Broadband,WiFi,0.084
Broadband,WiFi,1.218
Broadband,WiFi,-55.254
Broadband,WiFi,10.406
Broadband,WiFi,5.015
Broadband,WiFi,7.428
Broadband,WiFi,
Broadband,WiFi,6.702
Broadband,WiFi,1.243
Broadband,WiFi,13.684
Broadband,WiFi,10.848
Broadband,WiFi,12.353
Broadband,WiFi,9.802
Broadband,WiFi,13.303
Broadband,WiFi,9.671
Broadband,WiFi,12.672
Broadband,WiFi,13.527
Broadband,WiFi,11.602
Broadband,WiFi,10.327
Broadband,WiFi,11.719
Broadband,WiFi,9.073
Broadband,WiFi,1.154
Broadband,WiFi,1.323
Broadband,WiFi,
Broadband,WiFi,9.705
Broadband,WiFi,0.739
Broadband,WiFi,
Broadband,WiFi,5.298
Broadband,WiFi,10.617
Broadband,WiFi,
Broadband,WiFi,10.469
Broadband,WiFi,0.859
Broadband,WiFi,13.652
Broadband,WiFi,10.06
Broadband,WiFi,9.818
Broadband,WiFi,3.81
Broadband,WiFi,11.78
Broadband,WiFi,11.507
Broadband,WiFi,11.411
Broadband,WiFi,-11.446
Broadband,WiFi,4.314
Broadband,WiFi,10.941
Broadband,WiFi,11.264
Broadband,WiFi,1.569
Broadband,WiFi,8.918
Broadband,WiFi,-0.022
Broadband,WiFi,0.917
Broadband,WiFi,1.108
Broadband,WiFi,-0.946
Broadband,WiFi,
Broadband,WiFi,8.18
Broadband,WiFi,0.244
Broadband,WiFi,
Broadband,WiFi,10.499
Broadband,WiFi,10.015
Broadband,WiFi,11.0
Broadband,WiFi,10.762
Broadband,WiFi,9.76
Broadband,WiFi,-22.676
Broadband,WiFi,10.159
Broadband,WiFi,10.878
Broadband,WiFi,4.399
Broadband,WiFi,10.326
Broadband,WiFi,9.641
Broadband,WiFi,11.2
Broadband,WiFi,6.749
Broadband,WiFi,13.848
Broadband,WiFi,11.226
Broadband,WiFi,7.034
Broadband,WiFi,-0.841
Broadband,WiFi,12.612
Broadband,WiFi,8.18
Broadband,WiFi,10.629
Broadband,WiFi,11.086
Broadband,WiFi,4.545
Broadband,WiFi,8.14
Broadband,WiFi,-4.706
Broadband,WiFi,9.418
Broadband,WiFi,
Broadband,WiFi,10.119
Broadband,WiFi,10.393
Broadband,WiFi,9.136
Broadband,WiFi,10.859
Broadband,WiFi,10.775
Broadband,WiFi,10.828
Broadband,WiFi,10.419
Broadband,WiFi,0.981
Broadband,WiFi,13.819
Broadband,WiFi,10.754
Broadband,WiFi,11.359
Broadband,WiFi,9.895
Broadband,WiFi,6.543
Broadband,WiFi,5.952
Broadband,WiFi,12.805
Broadband,WiFi,10.259
Broadband,WiFi,10.801
Broadband,WiFi,9.985
Broadband,WiFi,8.057
Broadband,WiFi,10.872
Broadband,WiFi,1.777
Broadband,WiFi,1.775
Broadband,WiFi,2.633
Broadband,WiFi,-0.304
Broadband,WiFi,11.095
Broadband,WiFi,
Broadband,WiFi,1.35
Broadband,WiFi,11.544
Broadband,WiFi,0.21
Broadband,WiFi,6.732
Broadband,WiFi,5.286
Broadband,WiFi,0.373
Broadband,WiFi,-0.223
Broadband,WiFi,7.215
Broadband,WiFi,0.59
Broadband,WiFi,10.393
Broadband,WiFi,-0.059
Broadband,WiFi,12.121
Broadband,WiFi,10.769
